tender_id,tender_date,broker_id,origin,destination_port,cargo_type,vessel_class,route_id,quantity_mt,quoted_freight_usd_mt,contract_duration_days,market_freight_usd_mt,predicted_fair_value_usd_mt,fair_value_lower_usd_mt,fair_value_upper_usd_mt,bunker_price_usd_mt,congestion_index,predicted_waiting_hours,broker_historical_bid_count,broker_historical_premium_pct,vessel_historical_bid_count,broker_vessel_historical_frequency,synthetic_anomaly_ground_truth,bid_rank,winner,bid_deviation_pct,bid_spread_pct,fair_value_band_breach,high_positive_deviation_flag
TND-2024-0558,2024-08-05,BRK-APEX,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,71921.0,18.05,38,17.38,17.36,15.97,18.75,655.3,0.56,72.9,29,3.56,10,12,0,6,0,3.97,9.77,0,0
TND-2024-0558,2024-08-05,BRK-AEGEAN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73749.0,18.28,33,17.38,17.36,15.97,18.75,655.3,0.56,72.9,13,-1.75,8,7,0,7,0,5.3,9.77,0,0
TND-2024-0558,2024-08-05,BRK-GLOBAL,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,71371.0,18.42,24,17.38,17.36,15.97,18.75,655.3,0.56,72.9,76,2.38,35,1,0,8,0,6.11,9.77,0,0
TND-2024-0559,2025-08-24,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145674.0,25.28,23,26.75,26.12,24.03,28.21,750.9,0.16,20.5,50,3.85,23,9,0,1,1,-3.22,10.05,0,0
TND-2024-0559,2025-08-24,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149812.0,25.3,44,26.75,26.12,24.03,28.21,750.9,0.16,20.5,78,1.52,44,9,0,2,0,-3.14,10.05,0,0
TND-2024-0559,2025-08-24,BRK-VANGUARD,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149336.0,25.36,16,26.75,26.12,24.03,28.21,750.9,0.16,20.5,27,2.43,42,3,0,3,0,-2.91,10.05,0,0
TND-2024-0559,2025-08-24,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151783.0,27.82,15,26.75,26.12,24.03,28.21,750.9,0.16,20.5,25,-5.2,34,2,0,4,0,6.51,10.05,0,0
TND-2024-0560,2024-08-24,BRK-PACIFIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69478.0,9.98,20,10.8,10.42,9.59,11.25,603.2,0.57,31.7,65,7.6,30,6,0,1,1,-4.22,12.93,0,0
TND-2024-0560,2024-08-24,BRK-MARITIME,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,73931.0,10.08,18,10.8,10.42,9.59,11.25,603.2,0.57,31.7,49,-0.91,34,14,0,2,0,-3.26,12.93,0,0
TND-2024-0560,2024-08-24,BRK-TRITON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71218.0,10.33,30,10.8,10.42,9.59,11.25,603.2,0.57,31.7,70,3.98,37,13,0,3,0,-0.86,12.93,0,0
TND-2024-0560,2024-08-24,BRK-SOUTHERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75490.0,10.65,34,10.8,10.42,9.59,11.25,603.2,0.57,31.7,18,-4.87,34,6,0,4,0,2.21,12.93,0,0
TND-2024-0560,2024-08-24,BRK-ZENITH,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,73228.0,11.17,26,10.8,10.42,9.59,11.25,603.2,0.57,31.7,46,0.88,20,7,0,5,0,7.2,12.93,0,0
TND-2024-0560,2024-08-24,BRK-AEGEAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69137.0,11.27,16,10.8,10.42,9.59,11.25,603.2,0.57,31.7,67,7.83,17,6,0,6,0,8.16,12.93,1,0
TND-2024-0561,2023-10-23,BRK-EASTERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150035.0,28.46,21,29.63,30.31,27.89,32.73,577.2,0.32,30.7,18,3.92,46,1,0,1,1,-6.1,11.6,0,0
TND-2024-0561,2023-10-23,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145893.0,29.68,34,29.63,30.31,27.89,32.73,577.2,0.32,30.7,49,-1.77,41,5,0,2,0,-2.08,11.6,0,0
TND-2024-0561,2023-10-23,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138330.0,30.03,31,29.63,30.31,27.89,32.73,577.2,0.32,30.7,59,-5.9,17,7,0,3,0,-0.92,11.6,0,0
TND-2024-0561,2023-10-23,BRK-OCEANIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138108.0,30.19,35,29.63,30.31,27.89,32.73,577.2,0.32,30.7,57,-2.26,24,14,0,4,0,-0.4,11.6,0,0
TND-2024-0561,2023-10-23,BRK-VANGUARD,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,146985.0,30.76,27,29.63,30.31,27.89,32.73,577.2,0.32,30.7,76,5.68,17,10,0,5,0,1.48,11.6,0,0
TND-2024-0561,2023-10-23,BRK-PACIFIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144170.0,31.04,24,29.63,30.31,27.89,32.73,577.2,0.32,30.7,50,0.53,27,9,0,6,0,2.41,11.6,0,0
TND-2024-0561,2023-10-23,BRK-HORIZON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138489.0,31.68,33,29.63,30.31,27.89,32.73,577.2,0.32,30.7,33,1.63,30,14,0,7,0,4.52,11.6,0,0
TND-2024-0561,2023-10-23,BRK-GLOBAL,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145528.0,31.76,21,29.63,30.31,27.89,32.73,577.2,0.32,30.7,56,-2.8,41,1,0,8,0,4.78,11.6,0,0
TND-2024-0562,2025-06-23,BRK-GLOBAL,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,146062.0,18.65,43,20.02,19.55,17.99,21.11,528.5,0.67,83.2,47,-2.34,24,12,0,1,1,-4.6,10.67,0,0
TND-2024-0562,2025-06-23,BRK-SOUTHERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,148588.0,20.03,25,20.02,19.55,17.99,21.11,528.5,0.67,83.2,39,7.26,26,11,0,2,0,2.46,10.67,0,0
TND-2024-0562,2025-06-23,BRK-MARITIME,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,156828.0,20.34,36,20.02,19.55,17.99,21.11,528.5,0.67,83.2,52,1.74,24,8,0,3,0,4.04,10.67,0,0
TND-2024-0562,2025-06-23,BRK-EASTERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,147098.0,20.64,20,20.02,19.55,17.99,21.11,528.5,0.67,83.2,65,4.99,49,5,0,4,0,5.58,10.67,0,0
TND-2024-0563,2023-10-19,BRK-TRITON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70882.0,12.26,16,13.51,13.12,12.07,14.17,662.2,0.21,13.1,17,3.11,38,2,0,1,1,-6.55,14.85,0,0
TND-2024-0563,2023-10-19,BRK-OCEANIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74296.0,12.59,33,13.51,13.12,12.07,14.17,662.2,0.21,13.1,79,3.24,31,2,0,2,0,-4.04,14.85,0,0
TND-2024-0563,2023-10-19,BRK-GLOBAL,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71353.0,13.3,44,13.51,13.12,12.07,14.17,662.2,0.21,13.1,38,-1.02,31,14,0,3,0,1.37,14.85,0,0
TND-2024-0563,2023-10-19,BRK-AEGEAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74881.0,14.08,21,13.51,13.12,12.07,14.17,662.2,0.21,13.1,23,2.53,9,6,0,4,0,7.32,14.85,0,0
TND-2024-0564,2025-09-18,BRK-APEX,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,156357.0,17.1,29,17.96,18.24,16.78,19.7,561.4,0.37,41.3,53,-3.8,30,14,0,1,1,-6.25,15.5,0,0
TND-2024-0564,2025-09-18,BRK-AEGEAN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,154397.0,17.32,34,17.96,18.24,16.78,19.7,561.4,0.37,41.3,21,4.46,45,9,0,2,0,-5.04,15.5,0,0
TND-2024-0564,2025-09-18,BRK-ALLIANCE,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,154469.0,18.16,24,17.96,18.24,16.78,19.7,561.4,0.37,41.3,61,-0.54,45,13,0,3,0,-0.44,15.5,0,0
TND-2024-0564,2025-09-18,BRK-SOUTHERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,148964.0,18.77,18,17.96,18.24,16.78,19.7,561.4,0.37,41.3,45,-0.75,46,11,0,4,0,2.91,15.5,0,0
TND-2024-0564,2025-09-18,BRK-VANGUARD,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,144623.0,19.73,44,17.96,18.24,16.78,19.7,561.4,0.37,41.3,15,2.92,32,5,0,5,0,8.17,15.5,1,0
TND-2024-0564,2025-09-18,BRK-ZENITH,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,143706.0,19.75,32,17.96,18.24,16.78,19.7,561.4,0.37,41.3,13,5.5,43,6,0,6,0,8.28,15.5,1,0
TND-2024-0565,2025-06-13,BRK-EASTERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,157088.0,14.52,36,15.31,15.56,14.32,16.8,768.7,0.59,29.6,55,1.53,5,1,0,1,1,-6.68,6.27,0,0
TND-2024-0565,2025-06-13,BRK-APEX,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,150233.0,14.67,26,15.31,15.56,14.32,16.8,768.7,0.59,29.6,17,1.58,37,6,0,2,0,-5.72,6.27,0,0
TND-2024-0565,2025-06-13,BRK-AEGEAN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,146753.0,14.74,17,15.31,15.56,14.32,16.8,768.7,0.59,29.6,72,0.15,34,5,0,3,0,-5.27,6.27,0,0
TND-2024-0565,2025-06-13,BRK-ALLIANCE,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,145418.0,14.79,40,15.31,15.56,14.32,16.8,768.7,0.59,29.6,25,1.48,22,11,0,4,0,-4.95,6.27,0,0
TND-2024-0565,2025-06-13,BRK-PACIFIC,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,150505.0,15.11,28,15.31,15.56,14.32,16.8,768.7,0.59,29.6,21,6.11,6,5,0,5,0,-2.89,6.27,0,0
TND-2024-0565,2025-06-13,BRK-GLOBAL,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,143457.0,15.22,24,15.31,15.56,14.32,16.8,768.7,0.59,29.6,15,-3.68,11,10,0,6,0,-2.19,6.27,0,0
TND-2024-0565,2025-06-13,BRK-ZENITH,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,145787.0,15.36,34,15.31,15.56,14.32,16.8,768.7,0.59,29.6,78,-1.92,30,4,0,7,0,-1.29,6.27,0,0
TND-2024-0565,2025-06-13,BRK-TRITON,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,152053.0,15.43,41,15.31,15.56,14.32,16.8,768.7,0.59,29.6,31,-3.25,8,4,0,8,0,-0.84,6.27,0,0
TND-2024-0566,2025-08-11,BRK-APEX,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,149400.0,21.76,26,22.41,23.12,21.27,24.97,766.2,0.43,47.3,54,2.47,27,10,0,1,1,-5.88,15.07,0,0
TND-2024-0566,2025-08-11,BRK-HORIZON,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,158358.0,21.78,16,22.41,23.12,21.27,24.97,766.2,0.43,47.3,34,-1.12,45,5,0,2,0,-5.8,15.07,0,0
TND-2024-0566,2025-08-11,BRK-EASTERN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,155520.0,24.16,19,22.41,23.12,21.27,24.97,766.2,0.43,47.3,40,5.55,22,4,0,3,0,4.5,15.07,0,0
TND-2024-0566,2025-08-11,BRK-PACIFIC,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,149952.0,24.19,23,22.41,23.12,21.27,24.97,766.2,0.43,47.3,33,-2.9,46,5,0,4,0,4.63,15.07,0,0
TND-2024-0566,2025-08-11,BRK-TRITON,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,161514.0,24.5,27,22.41,23.12,21.27,24.97,766.2,0.43,47.3,73,5.61,34,8,0,5,0,5.97,15.07,0,0
TND-2024-0566,2025-08-11,BRK-ALLIANCE,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,159761.0,25.04,42,22.41,23.12,21.27,24.97,766.2,0.43,47.3,67,-1.62,26,14,0,6,0,8.3,15.07,1,0
TND-2024-0567,2023-01-20,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,147900.0,29.24,27,31.81,30.66,28.21,33.11,639.7,0.17,8.4,67,2.7,7,2,0,1,1,-4.63,13.0,0,0
TND-2024-0567,2023-01-20,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,142948.0,30.07,23,31.81,30.66,28.21,33.11,639.7,0.17,8.4,71,0.81,20,1,0,2,0,-1.92,13.0,0,0
TND-2024-0567,2023-01-20,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,147153.0,31.16,31,31.81,30.66,28.21,33.11,639.7,0.17,8.4,41,5.66,43,8,0,3,0,1.63,13.0,0,0
TND-2024-0567,2023-01-20,BRK-TRITON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,142189.0,33.04,39,31.81,30.66,28.21,33.11,639.7,0.17,8.4,52,5.35,30,11,0,4,0,7.76,13.0,0,0
TND-2024-0568,2024-12-15,BRK-SOUTHERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150204.0,30.42,37,32.72,32.03,29.47,34.59,570.4,0.44,28.2,46,-0.24,48,4,0,1,1,-5.03,13.28,0,0
TND-2024-0568,2024-12-15,BRK-HORIZON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,146642.0,30.96,42,32.72,32.03,29.47,34.59,570.4,0.44,28.2,15,-4.83,22,13,0,2,0,-3.34,13.28,0,0
TND-2024-0568,2024-12-15,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,148426.0,31.16,23,32.72,32.03,29.47,34.59,570.4,0.44,28.2,40,4.33,27,2,0,3,0,-2.72,13.28,0,0
TND-2024-0568,2024-12-15,BRK-TRITON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149707.0,31.43,37,32.72,32.03,29.47,34.59,570.4,0.44,28.2,34,0.67,36,3,0,4,0,-1.87,13.28,0,0
TND-2024-0568,2024-12-15,BRK-PACIFIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,148713.0,32.26,42,32.72,32.03,29.47,34.59,570.4,0.44,28.2,76,4.51,20,6,0,5,0,0.72,13.28,0,0
TND-2024-0568,2024-12-15,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150592.0,32.7,26,32.72,32.03,29.47,34.59,570.4,0.44,28.2,44,2.11,16,1,0,6,0,2.09,13.28,0,0
TND-2024-0568,2024-12-15,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144732.0,33.42,39,32.72,32.03,29.47,34.59,570.4,0.44,28.2,75,0.36,39,3,0,7,0,4.34,13.28,0,0
TND-2024-0568,2024-12-15,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,143233.0,34.46,44,32.72,32.03,29.47,34.59,570.4,0.44,28.2,76,-2.17,28,1,0,8,0,7.59,13.28,0,0
TND-2024-0569,2023-02-10,BRK-HORIZON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70888.0,18.61,37,20.32,19.98,18.38,21.58,720.9,0.79,35.1,60,2.56,34,6,0,1,1,-6.86,10.05,0,0
TND-2024-0569,2023-02-10,BRK-AEGEAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72298.0,18.97,44,20.32,19.98,18.38,21.58,720.9,0.79,35.1,33,2.54,47,14,0,2,0,-5.06,10.05,0,0
TND-2024-0569,2023-02-10,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70271.0,19.34,21,20.32,19.98,18.38,21.58,720.9,0.79,35.1,52,-1.06,9,13,0,3,0,-3.2,10.05,0,0
TND-2024-0569,2023-02-10,BRK-GLOBAL,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,66826.0,20.48,34,20.32,19.98,18.38,21.58,720.9,0.79,35.1,40,-4.4,32,1,0,4,0,2.5,10.05,0,0
TND-2024-0570,2024-10-29,BRK-PACIFIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144602.0,26.83,31,27.62,28.27,26.01,30.53,687.9,0.24,26.6,10,-3.84,18,13,0,1,1,-5.09,11.44,0,0
TND-2024-0570,2024-10-29,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,143923.0,27.02,21,27.62,28.27,26.01,30.53,687.9,0.24,26.6,49,3.21,17,13,0,2,0,-4.42,11.44,0,0
TND-2024-0570,2024-10-29,BRK-EASTERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138168.0,27.74,15,27.62,28.27,26.01,30.53,687.9,0.24,26.6,33,-9.09,28,10,0,3,0,-1.87,11.44,0,0
TND-2024-0570,2024-10-29,BRK-MARITIME,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144916.0,28.11,36,27.62,28.27,26.01,30.53,687.9,0.24,26.6,55,2.36,35,8,0,4,0,-0.57,11.44,0,0
TND-2024-0570,2024-10-29,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150813.0,29.9,31,27.62,28.27,26.01,30.53,687.9,0.24,26.6,23,4.64,27,8,0,5,0,5.77,11.44,0,0
TND-2024-0571,2025-05-06,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71278.0,11.08,40,11.65,11.75,10.81,12.69,686.6,0.29,22.3,72,0.25,43,12,0,1,1,-5.7,10.56,0,0
TND-2024-0571,2025-05-06,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69181.0,11.17,32,11.65,11.75,10.81,12.69,686.6,0.29,22.3,51,-5.51,15,10,0,2,0,-4.94,10.56,0,0
TND-2024-0571,2025-05-06,BRK-GLOBAL,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70810.0,11.52,40,11.65,11.75,10.81,12.69,686.6,0.29,22.3,22,3.97,21,9,0,3,0,-1.96,10.56,0,0
TND-2024-0571,2025-05-06,BRK-MERIDIAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68594.0,12.25,32,11.65,11.75,10.81,12.69,686.6,0.29,22.3,49,2.23,30,1,0,4,0,4.26,10.56,0,0
TND-2024-0572,2024-01-24,BRK-EASTERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144725.0,29.68,35,30.5,31.67,29.14,34.2,778.5,0.71,35.7,78,-3.13,13,6,0,1,1,-6.28,15.46,0,0
TND-2024-0572,2024-01-24,BRK-OCEANIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,148212.0,30.27,16,30.5,31.67,29.14,34.2,778.5,0.71,35.7,68,2.02,16,8,0,2,0,-4.42,15.46,0,0
TND-2024-0572,2024-01-24,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149341.0,31.04,41,30.5,31.67,29.14,34.2,778.5,0.71,35.7,45,1.9,43,3,0,3,0,-1.99,15.46,0,0
TND-2024-0572,2024-01-24,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144453.0,32.0,26,30.5,31.67,29.14,34.2,778.5,0.71,35.7,26,3.92,38,13,0,4,0,1.04,15.46,0,0
TND-2024-0572,2024-01-24,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144053.0,33.18,38,30.5,31.67,29.14,34.2,778.5,0.71,35.7,78,7.39,47,5,0,5,0,4.77,15.46,0,0
TND-2024-0572,2024-01-24,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,147870.0,34.27,40,30.5,31.67,29.14,34.2,778.5,0.71,35.7,21,5.59,11,6,0,6,0,8.21,15.46,1,0
TND-2024-0573,2023-06-01,BRK-SOUTHERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68202.0,20.06,18,19.69,19.92,18.33,21.51,559.0,0.85,115.7,34,6.06,17,8,0,1,1,0.7,5.98,0,0
TND-2024-0573,2023-06-01,BRK-MERIDIAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,66560.0,20.16,36,19.69,19.92,18.33,21.51,559.0,0.85,115.7,52,0.4,18,3,0,2,0,1.2,5.98,0,0
TND-2024-0573,2023-06-01,BRK-GLOBAL,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69641.0,20.19,22,19.69,19.92,18.33,21.51,559.0,0.85,115.7,68,2.31,45,11,0,3,0,1.36,5.98,0,0
TND-2024-0573,2023-06-01,BRK-NAVIGATOR,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69811.0,20.27,39,19.69,19.92,18.33,21.51,559.0,0.85,115.7,31,-1.75,35,11,0,4,0,1.76,5.98,0,0
TND-2024-0573,2023-06-01,BRK-VANGUARD,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67276.0,20.33,39,19.69,19.92,18.33,21.51,559.0,0.85,115.7,24,3.11,21,6,0,5,0,2.06,5.98,0,0
TND-2024-0573,2023-06-01,BRK-OCEANIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72526.0,20.41,19,19.69,19.92,18.33,21.51,559.0,0.85,115.7,39,6.01,22,12,0,6,0,2.46,5.98,0,0
TND-2024-0573,2023-06-01,BRK-APEX,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68182.0,21.17,24,19.69,19.92,18.33,21.51,559.0,0.85,115.7,14,1.89,37,6,0,7,0,6.28,5.98,0,0
TND-2024-0573,2023-06-01,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69320.0,21.26,42,19.69,19.92,18.33,21.51,559.0,0.85,115.7,25,-0.35,8,10,0,8,0,6.73,5.98,0,0
TND-2024-0574,2025-01-12,BRK-EASTERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68794.0,10.63,18,11.77,11.34,10.43,12.25,584.9,0.2,22.6,48,-2.15,7,2,0,1,1,-6.26,13.73,0,0
TND-2024-0574,2025-01-12,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69846.0,11.1,41,11.77,11.34,10.43,12.25,584.9,0.2,22.6,35,-4.24,9,7,0,2,0,-2.12,13.73,0,0
TND-2024-0574,2025-01-12,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71959.0,11.15,21,11.77,11.34,10.43,12.25,584.9,0.2,22.6,20,3.25,17,13,0,3,0,-1.68,13.73,0,0
TND-2024-0574,2025-01-12,BRK-NAVIGATOR,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69436.0,11.19,24,11.77,11.34,10.43,12.25,584.9,0.2,22.6,39,1.76,33,1,0,4,0,-1.32,13.73,0,0
TND-2024-0574,2025-01-12,BRK-PACIFIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75404.0,11.51,25,11.77,11.34,10.43,12.25,584.9,0.2,22.6,69,2.7,21,2,0,5,0,1.5,13.73,0,0
TND-2024-0574,2025-01-12,BRK-OCEANIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75198.0,11.66,19,11.77,11.34,10.43,12.25,584.9,0.2,22.6,29,2.27,42,6,0,6,0,2.82,13.73,0,0
TND-2024-0574,2025-01-12,BRK-SOUTHERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75417.0,12.04,38,11.77,11.34,10.43,12.25,584.9,0.2,22.6,25,2.03,39,13,0,7,0,6.17,13.73,0,0
TND-2024-0574,2025-01-12,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68566.0,12.09,43,11.77,11.34,10.43,12.25,584.9,0.2,22.6,36,2.54,35,12,0,8,0,6.61,13.73,0,0
TND-2024-0575,2023-06-22,BRK-TRITON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149339.0,25.49,22,27.66,27.36,25.17,29.55,704.3,0.4,16.1,73,-0.72,15,9,0,1,1,-6.83,15.38,0,0
TND-2024-0575,2023-06-22,BRK-HORIZON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151243.0,26.78,18,27.66,27.36,25.17,29.55,704.3,0.4,16.1,39,2.81,13,6,0,2,0,-2.12,15.38,0,0
TND-2024-0575,2023-06-22,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151176.0,27.31,18,27.66,27.36,25.17,29.55,704.3,0.4,16.1,50,1.64,16,6,0,3,0,-0.18,15.38,0,0
TND-2024-0575,2023-06-22,BRK-OCEANIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,152136.0,28.6,24,27.66,27.36,25.17,29.55,704.3,0.4,16.1,43,6.21,26,5,0,4,0,4.53,15.38,0,0
TND-2024-0575,2023-06-22,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,139550.0,29.41,21,27.66,27.36,25.17,29.55,704.3,0.4,16.1,12,-6.02,31,12,0,5,0,7.49,15.38,0,0
TND-2024-0576,2024-09-06,BRK-HORIZON,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,77846.0,18.06,39,19.23,18.86,17.35,20.37,658.5,0.55,64.4,18,0.71,47,5,0,1,1,-4.24,12.02,0,0
TND-2024-0576,2024-09-06,BRK-NAVIGATOR,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73288.0,18.22,21,19.23,18.86,17.35,20.37,658.5,0.55,64.4,68,0.69,19,9,0,2,0,-3.39,12.02,0,0
TND-2024-0576,2024-09-06,BRK-OCEANIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72902.0,18.68,42,19.23,18.86,17.35,20.37,658.5,0.55,64.4,61,-3.85,8,5,0,3,0,-0.95,12.02,0,0
TND-2024-0576,2024-09-06,BRK-MARITIME,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72991.0,19.49,32,19.23,18.86,17.35,20.37,658.5,0.55,64.4,20,1.74,37,3,0,4,0,3.34,12.02,0,0
TND-2024-0576,2024-09-06,BRK-ALLIANCE,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,74146.0,19.53,35,19.23,18.86,17.35,20.37,658.5,0.55,64.4,54,4.21,16,9,0,5,0,3.55,12.02,0,0
